PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GP,PTS,REB,AST,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT,_season
2062,A.J. Guyton,1610612741,CHI,24.0,6-1,73.0,180,Indiana,USA,2000,2,32,45,5.4,1.0,1.8,-3.9,0.019,0.057,0.217,0.477,0.248,2001-02
243,Aaron McKie,1610612755,PHI,29.0,6-5,77.0,209,Temple,USA,1994,1,17,48,12.2,4.0,3.7,3.5,0.018,0.112,0.196,0.54,0.22,2001-02
1425,Aaron Williams,1610612751,NJN,30.0,6-9,81.0,240,Xavier,USA,Undrafted,Undrafted,Undrafted,82,7.2,4.1,0.9,4.7,0.077,0.142,0.177,0.568,0.084,2001-02
1502,Adonal Foyle,1610612744,GSW,27.0,6-10,82.0,265,Colgate,St. Vincent & Grenadines,1997,1,8,79,4.8,4.9,0.5,-6.8,0.091,0.153,0.143,0.445,0.044,2001-02
1559,Adrian Griffin,1610612742,DAL,27.0,6-5,77.0,215,Seton Hall,USA,Undrafted,Undrafted,Undrafted,58,7.2,3.9,1.8,6.1,0.051,0.116,0.134,0.545,0.108,2001-02
1733,Al Harrington,1610612754,IND,22.0,6-9,81.0,250,None,USA,1998,1,25,44,13.1,6.3,1.2,-1.6,0.074,0.134,0.215,0.526,0.073,2001-02
673,Alan Henderson,1610612737,ATL,29.0,6-9,81.0,240,Indiana,USA,1995,1,16,26,5.5,3.7,0.4,2.8,0.076,0.151,0.167,0.527,0.043,2001-02
275,Allan Houston,1610612752,NYK,31.0,6-6,78.0,200,Tennessee,USA,1993,1,11,77,20.4,3.3,2.5,-5.9,0.013,0.076,0.252,0.54,0.123,2001-02
947,Allen Iverson,1610612755,PHI,27.0,6-0,72.0,165,Georgetown,USA,1996,1,1,60,31.4,4.5,5.5,5.5,0.017,0.084,0.365,0.489,0.266,2001-02
297,Alonzo Mourning,1610612748,MIA,32.0,6-10,82.0,261,Georgetown,USA,1992,1,2,75,15.7,8.4,1.2,2.0,0.08,0.185,0.24,0.558,0.067,2001-02
2228,Alton Ford,1610612756,PHX,21.0,6-9,81.0,275,Houston,USA,2001,2,50,53,3.1,2.0,0.1,-10.6,0.071,0.168,0.167,0.573,0.027,2001-02
2264,Alvin Jones,1610612755,PHI,23.0,6-11,83.0,265,Georgia Tech,USA,2001,2,56,23,1.1,1.6,0.1,-4.4,0.112,0.207,0.138,0.451,0.036,2001-02
1541,Alvin Williams,1610612761,TOR,27.0,6-5,77.0,185,Villanova,USA,1997,2,47,82,11.8,3.4,5.7,-0.5,0.019,0.077,0.181,0.47,0.262,2001-02
1043,Amal McCaskill,1610612759,SAS,28.0,6-11,83.0,245,Marquette,USA,1996,2,49,27,1.9,1.3,0.1,-18.0,0.099,0.118,0.207,0.43,0.051,2001-02
1889,Andre Miller,1610612739,CLE,26.0,6-2,74.0,200,Utah,USA,1999,1,8,81,16.5,4.7,10.9,-1.9,0.037,0.092,0.225,0.538,0.484,2001-02
1905,Andrei Kirilenko,1610612762,UTA,21.0,6-9,81.0,210,None,Russia,1999,1,24,82,10.7,4.9,1.1,8.1,0.073,0.127,0.188,0.553,0.073,2001-02
692,Andrew DeClercq,1610612753,ORL,29.0,6-10,82.0,255,Florida,USA,1995,2,34,61,2.7,2.7,0.4,-0.2,0.111,0.146,0.14,0.474,0.055,2001-02
358,Anfernee Hardaway,1610612756,PHX,30.0,6-7,79.0,215,Memphis State,USA,1993,1,3,80,12.0,4.4,4.1,-1.2,0.039,0.104,0.214,0.472,0.211,2001-02
1738,Ansu Sesay,1610612760,SEA,25.0,6-9,81.0,225,Mississippi,USA,1998,2,30,9,6.4,2.2,0.9,-10.6,0.055,0.104,0.18,0.549,0.091,2001-02
1712,Antawn Jamison,1610612744,GSW,26.0,6-9,81.0,223,North Carolina,USA,1998,1,4,82,19.7,6.8,2.0,-6.1,0.063,0.11,0.234,0.516,0.093,2001-02
1853,Anthony Carter,1610612748,MIA,27.0,6-2,74.0,195,Hawaii,USA,Undrafted,Undrafted,Undrafted,46,4.3,2.5,4.7,-9.2,0.019,0.096,0.156,0.359,0.347,2001-02
1533,Anthony Johnson,1610612751,NJN,27.0,6-3,75.0,190,College of Charleston,USA,1997,2,39,34,2.8,0.9,1.4,2.9,0.029,0.055,0.153,0.465,0.223,2001-02
193,Anthony Mason,1610612749,MIL,35.0,6-8,80.0,255,Tennessee State,USA,1988,3,53,82,9.6,7.9,4.2,-0.1,0.043,0.164,0.126,0.544,0.162,2001-02
324,Anthony Peeler,1610612750,MIN,32.0,6-4,76.0,208,Missouri,USA,1992,1,15,82,9.0,2.5,2.2,0.0,0.018,0.083,0.17,0.519,0.135,2001-02
952,Antoine Walker,1610612738,BOS,25.0,6-9,81.0,245,Kentucky,USA,1996,1,6,81,22.1,8.8,5.0,3.1,0.043,0.165,0.275,0.49,0.224,2001-02
1498,Antonio Daniels,1610612759,SAS,27.0,6-4,76.0,205,Bowling Green,USA,1997,1,4,82,9.2,2.1,2.8,6.4,0.011,0.068,0.162,0.534,0.176,2001-02
213,Antonio Davis,1610612761,TOR,33.0,6-9,81.0,230,Texas-El Paso,USA,1990,2,45,77,14.5,9.6,2.0,0.3,0.084,0.167,0.195,0.497,0.087,2001-02
176,Antonio Harvey,1610612760,SEA,31.0,,, ,Pfeiffer,USA,Undrafted,Undrafted,Undrafted,5,1.8,1.8,1.0,-13.0,0.098,0.074,0.148,0.349,0.143,2001-02
686,Antonio McDyess,1610612743,DEN,27.0,6-9,81.0,245,Alabama,USA,1995,1,2,10,11.3,5.5,1.8,-14.3,0.084,0.191,0.208,0.631,0.136,2001-02
2238,Antonis Fotsis,1610612763,MEM,21.0,6-10,82.0,219,None,Greece,2001,2,47,28,3.9,2.2,0.4,-5.7,0.08,0.11,0.184,0.479,0.057,2001-02
1609,Art Long,1610612760,SEA,29.0,6-9,81.0,253,Cincinnati,USA,Undrafted,Undrafted,Undrafted,63,4.5,4.0,0.7,0.1,0.114,0.154,0.161,0.506,0.063,2001-02
1506,Austin Croshere,1610612754,IND,27.0,6-10,82.0,242,Providence,USA,1997,1,12,76,6.8,3.9,1.0,1.1,0.058,0.169,0.194,0.518,0.104,2001-02
422,Avery Johnson,1610612742,DAL,37.0,5-11,71.0,180,Southern,USA,Undrafted,Undrafted,Undrafted,68,7.9,1.0,4.2,-5.6,0.01,0.041,0.196,0.531,0.356,2001-02
1884,Baron Davis,1610612766,CHH,23.0,6-3,75.0,223,UCLA,USA,1999,1,3,82,18.1,4.3,8.5,2.3,0.028,0.078,0.234,0.498,0.364,2001-02
1112,Ben Wallace,1610612765,DET,27.0,6-9,81.0,240,Virginia Union,USA,Undrafted,Undrafted,Undrafted,80,7.6,13.0,1.4,3.0,0.115,0.257,0.104,0.522,0.062,2001-02
902,Bimbo Coles,1610612739,CLE,34.0,6-2,74.0,182,Virginia Tech,USA,1990,2,40,47,3.2,1.2,2.3,-15.6,0.018,0.066,0.128,0.459,0.269,2001-02
448,Bo Outlaw,1610612756,PHX,31.0,6-8,80.0,210,Houston,USA,Undrafted,Undrafted,Undrafted,83,4.5,4.4,1.5,2.2,0.078,0.111,0.101,0.547,0.097,2001-02
682,Bob Sura,1610612744,GSW,29.0,6-5,77.0,200,Florida State,USA,1995,1,17,78,10.0,3.3,3.5,-4.8,0.047,0.094,0.206,0.53,0.263,2001-02
1517,Bobby Jackson,1610612758,SAC,29.0,6-1,73.0,185,Minnesota,USA,1997,1,23,81,11.1,3.1,2.0,9.0,0.044,0.093,0.228,0.537,0.157,2001-02
2250,Bobby Simmons,1610612764,WAS,22.0,6-6,78.0,235,DePaul,USA,2001,2,41,30,3.7,1.7,0.6,0.8,0.075,0.085,0.16,0.518,0.085,2001-02
1719,Bonzi Wells,1610612757,POR,25.0,6-5,77.0,213,Ball State,USA,1998,1,11,74,17.0,6.0,2.8,4.3,0.054,0.145,0.26,0.538,0.152,2001-02
1802,Brad Miller,1610612754,IND,26.0,7-0,84.0,261,Purdue,USA,Undrafted,Undrafted,Undrafted,76,13.6,8.2,2.0,-3.9,0.111,0.17,0.202,0.572,0.124,2001-02
2220,Brandon Armstrong,1610612751,NJN,22.0,6-5,77.0,188,Pepperdine,USA,2001,1,23,35,1.8,0.5,0.2,-10.1,0.045,0.03,0.216,0.358,0.079,2001-02
2217,Brendan Haywood,1610612764,WAS,22.0,7-0,84.0,266,North Carolina,USA,2001,1,20,62,5.1,5.2,0.5,-2.0,0.111,0.137,0.124,0.54,0.038,2001-02
699,Brent Barry,1610612760,SEA,30.0,6-6,78.0,203,Oregon State,USA,1995,1,15,81,14.4,5.4,5.3,3.7,0.02,0.13,0.157,0.652,0.209,2001-02
85,Brent Price,1610612758,SAC,33.0,6-1,73.0,185,Oklahoma,USA,1992,2,32,20,1.6,0.4,0.5,-20.1,0.037,0.035,0.178,0.474,0.164,2001-02
1510,Brevin Knight,1610612763,MEM,26.0,5-10,70.0,170,Stanford,USA,1997,1,16,53,7.0,2.1,5.7,-6.1,0.01,0.087,0.191,0.482,0.447,2001-02
2073,Brian Cardinal,1610612765,DET,25.0,6-8,80.0,245,Purdue,USA,2000,2,44,8,2.1,0.8,0.3,17.3,0.0,0.085,0.147,0.612,0.069,2001-02
258,Brian Grant,1610612748,MIA,30.0,6-9,81.0,254,Xavier,USA,1994,1,8,72,9.3,8.0,1.9,-1.0,0.081,0.189,0.166,0.508,0.103,2001-02
2243,Brian Scalabrine,1610612751,NJN,24.0,6-9,81.0,240,Southern California,USA,2001,2,34,28,2.1,1.8,0.8,1.9,0.041,0.147,0.149,0.408,0.113,2001-02
216,Brian Shaw,1610612747,LAL,36.0,6-6,78.0,200,California-Santa Barbara,USA,1988,1,24,58,2.9,1.9,1.5,8.3,0.028,0.143,0.15,0.458,0.207,2001-02
1730,Brian Skinner,1610612739,CLE,26.0,6-9,81.0,265,Baylor,USA,1998,1,22,65,3.4,4.3,0.3,-1.1,0.089,0.167,0.098,0.569,0.024,2001-02
1477,Bruce Bowen,1610612759,SAS,31.0,6-7,79.0,200,California State-Fullerton,USA,Undrafted,Undrafted,Undrafted,59,7.0,2.7,1.5,9.8,0.027,0.07,0.139,0.468,0.079,2001-02
1743,Bruno Sundov,1610612754,IND,22.0,7-2,86.0,246,None,Croatia,1998,2,35,22,1.5,1.0,0.1,1.6,0.074,0.165,0.214,0.391,0.058,2001-02
179,Bryant Stith,1610612739,CLE,31.0,6-5,77.0,210,Virginia,USA,1992,1,13,50,4.2,1.7,0.8,-9.2,0.03,0.101,0.163,0.493,0.112,2001-02
1724,Bryce Drew,1610612766,CHH,27.0,6-3,75.0,184,Valparaiso,USA,1998,1,16,61,3.4,1.2,1.7,1.8,0.019,0.075,0.13,0.539,0.209,2001-02
935,Bryon Russell,1610612762,UTA,31.0,6-7,79.0,225,Long Beach State,USA,1993,2,45,66,9.6,4.5,2.1,4.6,0.042,0.12,0.169,0.493,0.111,2001-02
1898,Cal Bowdler,1610612737,ATL,25.0,6-10,82.0,253,Old Dominion,USA,1999,1,17,52,3.1,2.1,0.2,0.4,0.067,0.126,0.156,0.416,0.03,2001-02
384,Calbert Cheaney,1610612743,DEN,30.0,6-7,79.0,217,Indiana,USA,1993,1,6,68,7.3,3.5,1.6,-10.0,0.034,0.116,0.155,0.499,0.112,2001-02
1916,Calvin Booth,1610612760,SEA,26.0,6-11,83.0,231,Penn State,USA,1999,2,35,15,6.2,3.6,1.1,-8.2,0.071,0.122,0.177,0.502,0.092,2001-02
2306,Carlos Arroyo,1610612743,DEN,22.0,6-2,74.0,202,Florida International,Puerto Rico,Undrafted,Undrafted,Undrafted,37,3.0,1.1,1.9,-5.0,0.03,0.078,0.165,0.467,0.323,2001-02
435,Carlos Rogers,1610612754,IND,31.0,6-11,83.0,232,Tennessee State,USA,1994,1,11,22,2.7,1.7,0.1,-4.4,0.086,0.14,0.156,0.574,0.03,2001-02
1538,Cedric Henderson,1610612744,GSW,27.0,6-7,79.0,225,Memphis,USA,1997,2,44,12,3.0,0.3,0.3,13.1,0.012,0.028,0.236,0.528,0.1,2001-02
891,Charles Oakley,1610612741,CHI,38.0,6-9,81.0,245,Virginia Union,USA,1985,1,9,57,3.8,6.0,2.0,-12.3,0.052,0.212,0.122,0.392,0.134,2001-02
1520,Charles Smith,1610612759,SAS,26.0,6-4,76.0,194,New Mexico,USA,1997,1,26,60,7.4,2.2,1.3,-1.5,0.03,0.087,0.201,0.483,0.121,2001-02
2294,Charlie Bell,1610612742,DAL,23.0,6-3,75.0,200,Michigan State,USA,Undrafted,Undrafted,Undrafted,7,1.1,0.7,0.3,-25.4,0.053,0.0,0.172,0.337,0.074,2001-02
369,Charlie Ward,1610612752,NYK,31.0,6-2,74.0,185,Florida State,USA,1994,1,26,63,5.2,2.0,3.2,-0.1,0.014,0.104,0.177,0.496,0.339,2001-02
1497,Chauncey Billups,1610612750,MIN,25.0,6-3,75.0,202,Colorado,USA,1997,1,3,82,12.5,2.8,5.5,3.4,0.015,0.083,0.202,0.555,0.296,2001-02
685,Cherokee Parks,1610612759,SAS,29.0,6-11,83.0,240,Duke,USA,1995,1,12,42,1.5,1.4,0.2,-15.5,0.096,0.152,0.175,0.364,0.07,2001-02
2365,Chris Andersen,1610612743,DEN,23.0,6-10,82.0,230,Blinn J.C.,USA,Undrafted,Undrafted,Undrafted,24,3.0,3.2,0.3,7.4,0.132,0.137,0.161,0.417,0.039,2001-02
164,Chris Childs,1610612761,TOR,34.0,6-3,75.0,195,Boise State,USA,Undrafted,Undrafted,Undrafted,69,4.1,2.2,5.1,-1.0,0.011,0.09,0.13,0.435,0.352,2001-02
1544,Chris Crawford,1610612737,ATL,27.0,6-9,81.0,235,Marquette,USA,1997,2,50,7,7.6,3.6,0.7,-13.0,0.061,0.124,0.204,0.514,0.071,2001-02
201,Chris Dudley,1610612757,POR,37.0,6-11,83.0,260,Yale,USA,1987,4,75,43,1.1,1.9,0.3,2.6,0.081,0.167,0.094,0.424,0.058,2001-02
423,Chris Gatling,1610612748,MIA,34.0,,, ,Old Dominion,USA,1991,1,16,54,6.4,3.8,0.5,-3.7,0.088,0.174,0.231,0.501,0.061,2001-02
2036,Chris Mihm,1610612739,CLE,22.0,7-0,84.0,265,Texas,USA,2000,1,7,74,7.7,5.3,0.3,-6.7,0.082,0.158,0.195,0.47,0.025,2001-02
168,Chris Mills,1610612744,GSW,32.0,6-7,79.0,220,Arizona,USA,1993,1,22,66,7.4,2.9,1.1,-5.3,0.039,0.118,0.179,0.516,0.099,2001-02
185,Chris Webber,1610612758,SAC,29.0,6-10,82.0,245,Michigan,USA,1993,1,1,54,24.5,10.1,4.8,9.9,0.073,0.182,0.288,0.54,0.21,2001-02
43,Chris Whitney,1610612764,WAS,30.0,6-0,72.0,175,Clemson,USA,1993,2,47,82,10.2,1.9,3.8,-1.2,0.005,0.07,0.167,0.568,0.229,2001-02
363,Christian Laettner,1610612764,WAS,32.0,6-11,83.0,245,Duke,USA,1992,1,3,57,7.1,5.3,2.6,-4.6,0.053,0.165,0.151,0.511,0.166,2001-02
1088,Chucky Atkins,1610612765,DET,27.0,5-11,71.0,160,South Florida,USA,Undrafted,Undrafted,Undrafted,79,12.1,2.0,3.3,0.9,0.014,0.058,0.196,0.568,0.204,2001-02
359,Chucky Brown,1610612758,SAC,34.0,6-8,80.0,220,North Carolina State,USA,1989,2,43,18,1.2,1.8,0.3,-10.8,0.091,0.195,0.14,0.377,0.094,2001-02
221,Clar. Weatherspoon,1610612752,NYK,31.0,6-7,79.0,270,Southern Mississippi,USA,1992,1,9,56,8.8,8.2,1.1,-5.5,0.087,0.188,0.151,0.478,0.058,2001-02
361,Clifford Robinson,1610612765,DET,35.0,6-10,82.0,225,Connecticut,USA,1989,2,36,80,14.6,4.8,2.5,2.2,0.029,0.111,0.213,0.503,0.125,2001-02
1894,Corey Maggette,1610612746,LAC,22.0,6-6,78.0,228,Duke,USA,1999,1,13,63,11.4,3.7,1.8,-2.7,0.034,0.109,0.21,0.56,0.114,2001-02
916,Corie Blount,1610612755,PHI,33.0,6-10,82.0,242,Cincinnati,USA,1993,1,25,72,3.6,5.1,0.6,-3.9,0.103,0.16,0.1,0.478,0.051,2001-02
722,Corliss Williamson,1610612765,DET,28.0,6-7,79.0,245,Arkansas,USA,1995,1,13,78,13.6,4.1,1.2,4.5,0.075,0.121,0.289,0.567,0.113,2001-02
2042,Courtney Alexander,1610612764,WAS,25.0,6-6,78.0,205,Fresno State,USA,2000,1,13,56,9.8,2.6,1.5,-6.2,0.033,0.083,0.201,0.521,0.114,2001-02
1749,Cuttino Mobley,1610612745,HOU,26.0,6-4,76.0,210,Rhode Island,USA,1998,2,41,74,21.7,4.1,2.5,-3.5,0.021,0.078,0.245,0.537,0.112,2001-02
905,Dale Davis,1610612757,POR,33.0,6-11,83.0,252,Clemson,USA,1991,1,13,78,9.5,8.8,1.2,5.6,0.11,0.181,0.137,0.551,0.06,2001-02
2053,Dalibor Bagaric,1610612741,CHI,21.0,7-1,85.0,270,None,Croatia,2000,1,24,50,3.7,3.2,0.5,-9.7,0.087,0.177,0.184,0.443,0.059,2001-02
1800,Damon Jones,1610612765,DET,25.0,6-3,75.0,185,Houston,USA,Undrafted,Undrafted,Undrafted,67,5.1,1.5,2.1,4.9,0.013,0.081,0.156,0.548,0.21,2001-02
757,Damon Stoudamire,1610612757,POR,28.0,5-10,70.0,171,Arizona,USA,1995,1,7,75,13.5,3.9,6.5,4.1,0.029,0.08,0.184,0.506,0.28,2001-02
2245,Damone Brown,1610612755,PHI,23.0,6-8,80.0,202,Syracuse,USA,2001,2,36,17,1.4,0.2,0.1,-9.2,0.033,0.034,0.206,0.469,0.051,2001-02
2061,Dan Langhi,1610612745,HOU,24.0,6-11,83.0,220,Vanderbilt,USA,2000,2,31,34,3.1,2.0,0.4,-18.9,0.047,0.113,0.144,0.412,0.058,2001-02
105,Dan Majerle,1610612756,PHX,36.0,6-6,78.0,222,Central Michigan,USA,1988,1,14,65,4.6,2.7,1.4,3.1,0.023,0.123,0.127,0.49,0.112,2001-02
344,Dana Barros,1610612765,DET,35.0,5-11,71.0,165,Boston College,USA,1989,1,16,29,6.7,2.0,2.7,0.3,0.002,0.097,0.186,0.473,0.221,2001-02
2091,Daniel Santiago,1610612756,PHX,26.0,7-1,85.0,256,St. Vincent,Puerto Rico,Undrafted,Undrafted,Undrafted,3,2.7,2.3,0.7,-12.5,0.0,0.269,0.185,0.5,0.2,2001-02
198,Danny Ferry,1610612759,SAS,35.0,6-10,82.0,235,Duke,USA,1989,1,2,50,4.6,1.8,1.0,7.0,0.02,0.088,0.12,0.594,0.099,2001-02
1504,Danny Fortson,1610612744,GSW,26.0,6-8,80.0,260,Cincinnati,USA,1997,1,10,77,11.2,11.7,1.6,-4.7,0.117,0.268,0.186,0.504,0.089,2001-02
330,Danny Manning,1610612742,DAL,36.0,6-10,82.0,234,Kansas,USA,1988,1,1,41,4.0,2.6,0.7,-2.6,0.046,0.141,0.153,0.505,0.084,2001-02
2032,Darius Miles,1610612746,LAC,20.0,6-9,81.0,210,None,USA,2000,1,3,82,9.5,5.5,2.2,0.4,0.049,0.151,0.183,0.516,0.137,2001-02
353,Darrell Armstrong,1610612753,ORL,34.0,6-1,73.0,180,Fayetteville State,USA,Undrafted,Undrafted,Undrafted,82,12.4,3.9,5.5,3.6,0.029,0.087,0.172,0.553,0.249,2001-02
239,Darrick Martin,1610612742,DAL,31.0,5-11,71.0,170,UCLA,USA,Undrafted,Undrafted,Undrafted,3,0.3,0.3,1.0,-48.5,0.0,0.0,0.231,0.046,0.25,2001-02
1032,Darvin Ham,1610612749,MIL,28.0,6-7,79.0,230,Texas Tech,USA,Undrafted,Undrafted,Undrafted,70,4.3,2.9,1.0,0.3,0.078,0.089,0.128,0.571,0.094,2001-02
764,David Robinson,1610612759,SAS,36.0,7-1,85.0,250,Navy,USA,1987,1,1,78,12.2,8.3,1.2,9.9,0.09,0.196,0.193,0.562,0.068,2001-02
133,David Wesley,1610612766,CHH,31.0,6-1,73.0,203,Baylor,USA,Undrafted,Undrafted,Undrafted,67,14.2,2.1,3.5,-1.2,0.017,0.039,0.2,0.479,0.163,2001-02
2205,DeSagana Diop,1610612739,CLE,20.0,7-0,84.0,300,None,Senegal,2001,1,8,18,1.4,0.9,0.3,-2.3,0.05,0.104,0.173,0.401,0.069,2001-02
